phone_name,url,user_name,comment_text,star_ratings,bought_at,recommendation
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Đạt,Rất tốt,5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Trần Minh Đức,"Trải nghiệm sp oke, pin tốt. Ấn tượng nhất mấy bạn nhân viên thân thiện, nhiệt tình, vui vẻ, hào hứng với khách dù lúc đó đã gần 22h.",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Chị Kiều,Phục vụ tốt,5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG 468,Chfvv,5,Đã mua tại DMX,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Gia Vĩnh,ok,5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Minh Hưng,"Mua ngày 29 tết, dùng thực tế khá ổn áp khi từ Samsung s20+ qua, không biết tại sao cái bàn phím ấn hơi ảo lúc viết có dấu dc lúc không dc. Cái airpod pro kết nối Bluetooth vs ipad thì nhanh còn trên IPhone thì chậm có khi đợi lâu 2p mới dc, kết nối không biết là do tai nghe hay do máy nữa",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Lê Minh Nhựt,"Nhan viên tư vấn nhiệt tình, dễ thương. Máy xài quá ổn.",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Nguyễn Mạnh Hùng,Dich vu va san pham tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Chu Văn Thao,OK,5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,A Lưu,Rất tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Anh Tình,tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Hoàng Thị Lý,Tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,TRANG,"Chụp ảnh đẹp, máy dùng êm",5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,TRANG,"Pin trâu , sài mượt .... Nv tư vấn nhiệt tình",5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,ANH,Tốt,5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Hồng,"Rất tốt, pin xài rất trâu!",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,VĨNH,"Sản phẩm tốt, tư vấn viên tuyệt vời.",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Nguyễn Thanh Lâm,"Mới ra nhận hôm 14/10..nhân viên làm thủ tục nhanh gọn lẹ.cảm ơn Tưởng cuối tháng 10 mới nhận được ,không ngờ quá nhanh",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Phạm Vy,,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Hoàng Văn Hiếu,,5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Bùi Đăng Bảo,,5,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Đỗ Thị Ánh Ngọc,,5,Đã mua tại DMX,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Huỳnh Nhất Linh,Tốt,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Nam,Ok,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Chị Lan,Máy hơi chậm,4,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Anh Trường,Ok,4,Đã mua tại DMX,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,CÔNG TY TNHH 21.9,Sp xài ok,4,Đã mua tại DMX,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Anh Chiển,Ok,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Chú Dương,Mới xử dụng chưa thấy có vấn đề gì . Vẫn Tốt,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=1,Anh Sơn,"Tạm thời hài lòng, 4 sao",4,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,LINH,Tốt,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,NAM,Tốt,4,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,Trần Văn Điệp,,4,Đã mua tại DMX,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,Le Thi Lap,,4,Đã mua tại DMX,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,Nguyễn Thị Nhung,,4,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,Hien,,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,TÙNG,,4,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,DŨNG,,4,Đã mua tại DMX,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,Phạm Ngọc Tân,Gia cao,3,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,Do Quoc Huy,,3,Đã mua tại TGDD,
iPhone 14 Plus 128GB,https://www.thegioididong.com/dtdd/iphone-14-plus/danh-gia?p=2,KHANG,,3,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,Chị,Sản phẩm sài tốt và các bạn nhân viên rất nhiệt tình tư vấn ạ.,5,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,A Hà,Sản phẩm của điện máy xanh thì mình rất tin tưởng về chất lượng của sản phẩm cũng như phong cách phục vụ của nhân viên điện máy xanh ❤️,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,TÙNG,Sản phẩm tốt và phục vụ tốt rất hài lòng,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,VƯƠNG,Tot,5,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,NGA,Rất hài long,5,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,ĐẲNG,"âm thanh lúc to lúc nhỏo, ứng dụng nó không chạy lên cái thanh trên đt",5,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,HUY,"Nhân viên rất tận tình , phục vụ rất chu đáo",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,PHONG,Vip,5,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,HOÀNG,Dùng ok,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,HƯỜNG,Rất rốt,5,Đã mua tại DMX,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,HỢP,Tuyệt vời,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,Khương,Mới xài đang trải nghiệm ! Nhưng hài lòng,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,LIÊN,Trả máy sớm nv hỗ trợ tốt nhiệt tình,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,SANG,hài lòng,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,TÔNG,Rất tốt,5,Đã mua tại DMX,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,HƯƠNG,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,THẢO,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,LỊNH,,5,Đã mua tại DMX,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,LINH,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,Nguyễn Tấn Lộc,Có lúc gọi Zalo hình ảnh chưa được tốt,4,Đã mua tại DMX,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,Trung,Cũng tốt,4,Đã mua tại DMX,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,MỸ,Tốt,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,ĐÔN,Tốt,4,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,ANH,TỐT.,4,Đã mua tại DMX,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,DUNG,"Nhân viên thân thiện, giúp đỡ khách nhiệt tình",4,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,KHANH,Tốt cám ơn,4,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,Vo Thi Van,"máy bị lỗi tróc viền . máy em là 14pro mark, 1T",1,Đã mua tại TGDD,
iPhone 14 Pro Max 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-1tb/danh-gia?p=1,TÂM,mua phải máy bị lỗi.,1,Đã mua tại DMX,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Anh Trường,Tuyệt vời,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,CÔNG TY TNHH CƠ KHÍ - XÂY DỰNG - DỊCH VỤ HOÀNG BÁCH,Ok,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,CÔNG TY TNHH PROPERWELL VIỆT NAM,Tốt và đẹp sang,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Cô Thoa,"Đẹp, đẳng cấp, trải nghiệm mượt mà! Hy vọng em ấy làm mình luôn mãn nguyện cùng với sự bền Bỉ!",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Vinh,ô kê,5,Đã mua tại DMX,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Dinh Thanh Tra,Ok,5,Đã mua tại DMX,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,CÔNG TY TNHH HẢI VÂN,Okie,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,PHONG,Rất tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Phan Thị Thành Danh,Best try ever ❤️,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,PHD,Hài lòng,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,MINH,Rất tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,ANH,Rất tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Tuấn,Nhiệt tình!,5,Đã mua tại DMX,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,NHI,Rất tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,TÂM,Good,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,TOÀN,Ok,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Lê Thái Vũ,Rất tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,ĐIỆP,Ok,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,TRUONG,Sản phẩm thiết kế đẹp sang trọng,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,CHUNG,May tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,LOAN,Xuất sắc,5,Đã mua tại DMX,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,ĐỊNH,nói gì nữa :)))),5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,C Hà,,5,Đã mua tại DMX,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Anh Trung,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,NHUNG,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,TRINH,Đỉnh. Hàng chất lương.,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Tuấn,,5,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,Đỗ Minh Đoàn,"Tốt nhưng ko hiểu sao lâu lâu vẫn đơ, chắc hệ điều hành mới ios 16.2 chưa tương thich 1 số phần mềm",4,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,PHÚC,Tốt,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=1,CHÍNH,Tôi thấy tốt,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=2,Chị Hà,,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=2,ĐIỆP,,4,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=2,MIN,,4,Đã mua tại DMX,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=2,Chi Trinh,Iphobe đang sử dụng chưa thấy vấn đề gì,3,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=2,Thái Thị Hoa,Lướt bị đơ quá nhiều Ko nhạy,3,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=2,KHÁNH,Máy hơi nhanh hết pin khi so với 13prm,3,Đã mua tại TGDD,
iPhone 14 Pro Max 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-512gb/danh-gia?p=2,ANH,Chơi liên quân giật lag pin tụt nhanh,1,Đã mua tại TGDD,
iPhone 14 Pro 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-1tb/danh-gia?p=1,TRINH,"Mượt, chụp ảnh rất thật,",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-1tb/danh-gia?p=1,THẮNG,"Nhân viên thân thiện, tận tâm, tôi rất hài lòng",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-1tb/danh-gia?p=1,Vũ Hồ Đăng Khoa,,5,Đã mua tại TGDD,
iPhone 14 Pro 1TB,https://www.thegioididong.com/dtdd/iphone-14-pro-1tb/danh-gia?p=1,Phạm Văn Tú,Rất hài lòng với 14Pro này Cảm thấy như một người bạn đồng hành mỗi ngày .,5,Đã mua tại DMX,
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,Chị Cúc,5 sao,5,Đã mua tại TGDD,
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,TRANG,Tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,NGA,Ok,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,SI,Tốt 👍,5,Đã mua tại TGDD,
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,ẨN,Ok,5,Đã mua tại TGDD,
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,TOÀN,Nhân viên bán hàng tư vấn nhiệt tình và hỗ trợ khách rất tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,Nguyễn Thị Hồng Nga,"Nhân viên phục vụ tốt, nhiệt tình.",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,Nguyễn Yến,"Màu rất đẹp, máy chạy mượt, pin tạm ổn. Nhân viên nhiệt tình tư vấn",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,LINH,"Rất đẹp, hiện tại chưa có dấu hiệu bất thường. Chụp hình rõ nét",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,LINH,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,LIÊN,,5,Đã mua tại TGDD,
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,MAI,,4,Đã mua tại DMX,
iPhone 14 Pro 512GB,https://www.thegioididong.com/dtdd/iphone-14-pro-512gb/danh-gia?p=1,THUY,Mình chưa có cảm nhận gì khác biệt so với những iPhone truớc,3,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,86684 - Nguyễn Văn Toản,ok,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Trần Thị Cẩm Tiên,Tư vấn nhiệt tình dù mình đi trễ lúc sắp đóng cửa luôn cám ơn 2bạn nhân viên ở an thái trung nhe,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Trường,tốt,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Do Ngoc Hieu,đẹp,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Bảo,tốt,5,Đã mua tại DMX,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Vũ Thị Huyền Trang,Nhân viên hỗ trợ nhiệt tình,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Xuân,Chất lượng sp tuyệt vời. Shop bán hàng uy tín. Nhân viên tận tình chu đáo,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Bùi Xuân Tú,Khá mượt. Pin lại trâu thích hợp cho nhung ng sd văn phòng,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Dương Phúc Thuận,Good,5,Đã mua tại TGDD,
iPhone 14 Pro Max 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-max-256gb/danh-gia?p=1,Hà Văn Phú,Mới mua 31.990.000 được 1 tuần thấy giảm ùi huhu,5,Đã mua tại TGDD,
